id,question,difficulty,question_type,source_doc,baseline,selfcheck,similarity,ragas
702951cb-ab7b-4137-b2c3-2afc68184753,What is the order of elements within each family?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.9044522445004527,1.0
40f02d77-50cc-4404-9baa-5c54b06cf9a0,What is the reference number mentioned in this text?,easy,identifier,docs/NIST.SP.800-171r3.pdf,1.0,1,0.19625085377514306,0.0
bba3adfd-5180-4aac-9782-f42c0f096386,What is a trust anchor in cryptographic systems with a hierarchical structure?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.931120436055107,1.0
aeacbe7e-3a51-4dcb-a61a-ab00af16cb80,What are the adverse impacts of skewed utilization in either direction?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.8838949933075351,1.0
0fb472f9-1f8b-46d9-94b5-cb9aa24cb4ed,What administrative procedures are required according to SP 800-171r3 for managing authenticators?,easy,procedure,docs/NIST.SP.800-171r3.pdf,1.0,1,0.7497279327396096,0.5
ad65598c-ec0f-4d6e-b547-a8999df43133,What methods can personnel use to identify potentially suspicious emails?,easy,identifier,docs/NIST.SP.800-53r5.pdf,0.0,1,0.914326651313185,1.0
c6734bcc-79eb-49d0-9d71-b48a627d11ed,What type of credentials are considered the most secure according to the provided text?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.28675023093271257,0.0
a05f5eb6-0a91-435a-bb5f-b31dbf608cf6,What is the first step recommended by AWS Well-Architected Framework for implementing access management?,easy,procedure,docs/wellarchitected-framework.pdf,0.0,1,0.4115380837546518,0.0
0cf4d8fc-ce1e-4fd1-8d6d-6d5c7814f9a6,What should be confirmed about new organization members' resource creations?,easy,requirement,docs/wellarchitected-framework.pdf,0.0,1,0.22873615305321884,0.0
8e0c213b-0c7d-401d-8f19-6df4f183fb3b,What is client-side caching?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.8434465014302802,0.16666666666666666
794fdbb2-5d18-4b82-93cb-8578498d0f89,What factors can lead to the correction or deletion of personally identifiable information?,easy,requirement,docs/NIST.SP.800-53r5.pdf,0.0,1,0.6733760963186051,0.2
5ae65c16-05aa-44d1-9ea3-a0a42d02e139,What is the purpose of defining permissions according to user groups and attributes in the AWS Well-Architected Framework?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.6705049123073179,0.3333333333333333
ee03816e-2ca0-4c80-8258-4059cf46729a,What is the definition of counterfeit provided in SP 800-161?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.6847704809784322,1.0
59e48580-8e87-41db-a868-a047b437fef3,What do organizations consider when defining auditable events?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.6718165016635831,0.18181818181818182
a797d00c-aedc-492d-ad31-198fd381709d,Where can one find instructions for using temporary credentials with AWS resources?,easy,procedure,docs/wellarchitected-framework.pdf,1.0,1,0.6694390976239405,0.2
78548838-0293-4752-9621-65c869f871c7,What is the approach suggested for handling old messages when they become irrelevant?,easy,procedure,docs/wellarchitected-framework.pdf,0.0,1,0.8882446360817756,1.0
7a7f63fe-1190-497f-8ad2-7621ecc509c7,What does RTO stand for in the context of recovery requirements?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.6014705638998956,1.0
62c310d9-fa64-4f92-829e-d459f31bb77d,What are the benefits of establishing the best practice of manually performing changes to software for different environments?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.5970591043442229,0.75
5d0be7aa-20c2-4b73-89a7-a9d32bbd7d3a,What fields cannot be processed outside the header section?,easy,definition,docs/rfc9110.pdf,1.0,1,0.49597244322532175,0.0
2abbb927-39d7-448b-9554-b68e7e9962b2,What can you grant access to resources for an account that is a member of AWS Organizations?,easy,procedure,docs/wellarchitected-framework.pdf,0.0,1,0.8612308937684156,0.6
e712a685-a97e-4aa0-89dd-6246aa1cd7e3,What protocol should be allowed by a security group to an application load balancer or Amazon EC2 instance according to the latest standards?,easy,requirement,docs/wellarchitected-framework.pdf,0.0,0,0.6672094039934418,0.0
d8789fe4-5aa4-42aa-a7b0-d9cde8c66ac2,What control is related to the concept of security certification?,easy,identifier,docs/NIST.SP.800-53r5.pdf,0.0,1,0.26920771948516237,0.0
f937b512-7063-4dbf-80e2-239c755b6ade,What action is taken if the DTLS certificate does not match the Session Description Protocol (SDP) fingerprint attribute?,easy,requirement,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,0.0,1,0.897702995097301,1.0
09a54073-bdfe-45fb-8c63-735b0de889b7,What is the purpose of regularly reviewing your workload and implementing new services and features according to the text?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.5118520152771202,0.125
1d3310d9-bb62-4058-bb58-4bd2dca41c7f,What process is used to prevent server impersonation by on-path attackers or name resolution attackers?,easy,procedure,docs/rfc9110.pdf,0.0,1,0.6315273711597101,0.0
77f2809d-4443-4c19-8426-a9e36a50ce33,What must be done after this assignment is made?,easy,procedure,docs/NIST.SP.800-53r5.pdf,0.0,1,0.41415410558111004,0.0
18cc4a93-45f2-4f08-8b22-90322ed9e47f,What should be done after defining performance metrics according to the text?,easy,procedure,docs/wellarchitected-framework.pdf,1.0,1,0.4895705582493487,0.0
3bcde618-6940-4da7-9baf-2eb06b175b11,"According to the text, what should be done with operational events?",easy,requirement,docs/wellarchitected-framework.pdf,0.0,1,0.6406062840001621,0.0
2806d5c1-9495-4e0e-aabf-8f59d227469f,Which specific browser security features are mentioned that must be supported by browsers using the application according to V3.1 Web Frontend Security Documentation?,easy,factual,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,0.0,1,0.869420456382422,0.5
126d2848-7643-4f5f-83fb-41ec67fe3b9a,What is the exact change made in Control IA-1a.1.? ,easy,factual,docs/NIST.SP.800-53r5.pdf,0.0,1,0.16230084765987007,0.0
4c63d7ab-f288-44f2-ab8c-7e1ff41fce03,Why is it useful for an employee to know that one of the individuals on an email message is a contractor?,easy,factual,docs/NIST.SP.800-171r3.pdf,0.0,1,0.4278021046730336,1.0
9870b095-6026-44ed-abc0-036808f59787,What are pre-defined IAM policies provided by AWS?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.8920529322981138,0.4
c4c015a8-5616-4adb-8aac-3d040488dad6,What is the purpose of using Amazon CloudWatch Logs Live Tail?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.8743395613312648,0.3333333333333333
17a0bd6c-5999-4b32-a67d-197ef0b78739,How often should the prioritization process be reviewed?,easy,procedure,docs/wellarchitected-framework.pdf,0.0,0,0.08286073375884782,0.0
0c3a4a2c-3af9-4b3f-b648-2a5f7cebc7b9,What does 'production workloads' refer to in this context?,easy,identifier,docs/wellarchitected-framework.pdf,0.0,1,0.7360754746214253,1.0
c697d53b-d6b0-40ef-b802-42a142cf8ce0,What is required to be designated according to the text for managing physical and environmental protection policy and procedures?,easy,requirement,docs/NIST.SP.800-53r5.pdf,0.0,1,0.8232887398908313,1.0
15d5b326-2f1b-4987-9c57-f186709a5552,Where can one find NIST SP 800-53 REV. 5?,easy,requirement,docs/NIST.SP.800-53r5.pdf,0.0,1,0.5932671540333835,1.0
8db80bfc-5392-43dd-9da8-0cb205026667,What does the text imply about the frequency of reviews for workloads with significant costs?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.8705929535453729,1.0
00b9bf2c-aa16-4012-b3d8-b6417c29c4dc,Where can one find more detailed information about managing throughput capacity with DynamoDB auto scaling?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.9093983361057069,1.0
17f5e9c4-4c39-4ad4-ac2d-08684e22d52c,What must an HTTP-to-HTTP gateway conform to for interoperability with third-party servers?,easy,requirement,docs/rfc9110.pdf,0.0,1,0.9370042939805281,1.0
6ed9a3d8-c1dc-48f6-9696-187b72732be2,What must be done with the list of accepted external authenticators?,easy,procedure,docs/NIST.SP.800-53r5.pdf,0.0,1,0.8556345517651879,1.0
df1b8b39-37e1-40af-8c16-c0d4beb7b608,What types of controls do organizations use to ensure software performs only intended functions?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.8072279852740822,0.7142857142857143
2aa99359-b446-4541-ae01-49b888a9b451,What does this publication recommend for assessing supply chain risks?,easy,procedure,docs/NIST.SP.800-53r5.pdf,0.0,1,0.6831736816025384,0.4
71cfb4ec-59e1-4a60-a22a-a55b999675a4,What role-based training is required according to the text?,easy,requirement,docs/NIST.SP.800-53r5.pdf,1.0,1,0.7078440215023653,0.11764705882352941
91f5eeeb-3e37-456e-86db-b64af555a5b0,"What tool allows setting notifications and defining monthly budgets for AWS costs, usage, and commitment discounts?",easy,identifier,docs/wellarchitected-framework.pdf,0.0,1,0.8635338424180291,0.16666666666666666
6e7fb48d-7dae-476c-9e40-0dd531875703,What is the recommended action for AWS Secret Keys embedded in source code according to the provided text?,easy,procedure,docs/wellarchitected-framework.pdf,0.0,1,0.8366895394007197,0.5
e9fe237c-5a77-42b1-8efb-a13d5d5b9379,What is the potential risk if the best practice of configuring billing and cost management tools according to AWS Well-Architected Framework is not established?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.26033077459722526,0.0
ece0d573-9894-4b72-bb0d-908f5b5e1b5d,What does AWS Service Quotas refer to in the provided text?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.8221512965570041,0.0
9224f102-0043-4ec9-bb72-c5b244e183ca,What tool is recommended for staying up to date with security threats?,easy,identifier,docs/wellarchitected-framework.pdf,0.0,1,0.45618778955949973,0.0
8e0cf0e1-6d5e-4a15-b021-06612d8cd3bc,What are the steps involved in defining topics for discussion?,easy,definition,docs/wellarchitected-framework.pdf,0.0,0,0.00604934723292526,0.0
83df32d3-58c7-4f16-bf0e-8bebe9f5a1ef,What are octet boundaries used for in HTTP range requests?,easy,definition,docs/rfc9110.pdf,1.0,1,0.7579984193904838,0.3333333333333333
faa67ce0-c41f-487b-b269-bbb1ab667ccd,"Where can NIST SP 800-53, REV. 5 be obtained for free?",easy,identifier,docs/NIST.SP.800-53r5.pdf,0.0,1,0.8222711280033254,1.0
bca99061-a902-4d0c-8f1a-3b1953908609,What types of examinations are included in a technical surveillance countermeasures survey?,easy,factual,docs/NIST.SP.800-53r5.pdf,0.0,1,0.5306106257371254,0.5714285714285714
da2bb590-b7fc-4c31-815a-162d0fbc7167,How are trailer fields processed when multiple lines with the same name are received?,easy,factual,docs/rfc9110.pdf,1.0,1,0.7827729822797611,1.0
e894d0f8-5e20-474f-93a7-561b6ab949e8,What is the current state of knowledge management within the organization?,easy,factual,docs/wellarchitected-framework.pdf,1.0,1,0.4577552254646532,0.25
a8c64722-9e97-4efc-af06-5fef53e6f966,What should teams do to ensure their members have the authority to take action when there is a predefined level of risk?,easy,requirement,docs/wellarchitected-framework.pdf,0.0,1,0.7209533983684804,0.0
76d70eb8-70e2-45a9-a641-bce6f5e45441,What does automatic environmental controls provide an immediate response to?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.9711456663189911,1.0
8e9acbf3-a78f-45d1-89ca-27f39dc64577,What condition must a server meet to omit sending a 100 (Continue) response?,easy,requirement,docs/rfc9110.pdf,1.0,1,0.511582051457672,0.0
0507d2a0-6abc-4f40-8030-47bc30911202,What factor should be considered when selecting a backup strategy according to the text?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.7855499722486613,0.3333333333333333
2ef27214-490e-422e-9aa8-77aeb819f2a0,What types of controls are related to this access control policy for mobile devices?,easy,identifier,docs/NIST.SP.800-53r5.pdf,0.0,1,0.379594391802628,0.043478260869565216
1a6890a9-ea27-4fa8-9069-74f56d5a1729,What are the steps included in the information life cycle mentioned in the text?,easy,factual,docs/NIST.SP.800-53r5.pdf,0.0,1,0.884097619946349,1.0
8948c922-faf7-48a9-8608-228f51276111,What must an identification and authentication policy address according to the provided text?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.730843864781789,0.875
01dded55-2bd8-45ed-aa1b-c4e2a077c57d,How is scaling an instance typically performed?,easy,procedure,docs/wellarchitected-framework.pdf,0.0,1,0.34295912376285687,0.0
b17e16e1-5853-4587-bf42-376d3a48dcbb,What is the purpose of the Via header field in a TRACE request?,easy,definition,docs/rfc9110.pdf,0.0,1,0.7557336721689352,0.16666666666666666
259ea192-1eab-4ba4-bb76-8c273191236d,What should an OpenID Provider mitigate to prevent denial of service according to section 10.6.2?,easy,requirement,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,0.0,1,0.7056047760652289,0.0
dcca52db-cae7-46ce-8b66-c38fc2fea283,"What does NIST SP 800-53, REV. 5 require regarding remote access disconnection?",easy,requirement,docs/NIST.SP.800-53r5.pdf,0.0,1,0.7551073762336602,0.3333333333333333
19457824-409c-4f44-88c1-c42e53aadae5,What is the CUI for CM-12?,easy,identifier,docs/NIST.SP.800-171r3.pdf,0.0,1,0.16189609907670396,0.0
76369abb-1b00-4b04-98b4-af1c808ecc8f,What systems should be verified according to the security requirements related to user session management?,easy,requirement,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,0.0,1,0.8158209729958944,0.25
3791de9e-e428-4d07-9e01-87681ca54bab,What protocol is mentioned as being used to establish confidential communication through a shared firewall proxy?,easy,identifier,docs/rfc9110.pdf,0.0,1,0.8335776871834475,1.0
d4ef5144-44f2-46a5-b245-53a9b3d28626,Which controls are related to the given context?,easy,identifier,docs/NIST.SP.800-53r5.pdf,1.0,1,0.3879208725855641,0.0
4e7b10d3-e9d5-47f3-b370-1eee968a7db1,What can the If-Range header field be used for?,easy,definition,docs/rfc9110.pdf,0.0,1,0.728799392596722,0.25
5117cb4b-c499-4da6-b072-dab2aa7cd7dc,What is the purpose of using CloudFormation according to the text?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.09492982167152593,0.0
6c5df1e0-a2b6-4e26-97fd-88f37e7455ff,What does AWS Lambda permit you to do without running an instance?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.845659092108136,1.0
0aff0e08-ad65-40f7-af38-81b58724f57f,What version number is mentioned in the text?,easy,identifier,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,0.0,1,0.19415545125806308,0.0
8adbbb2a-2a1c-4a89-8420-9bac1400d2ab,Where can this publication be accessed for free?,easy,identifier,docs/NIST.SP.800-53r5.pdf,0.0,1,0.9465369234434103,1.0
9af0c437-b4f3-48ec-bdbf-c8b030559684,What is required about the entropy of a reference token if it is used?,easy,requirement,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,0.0,1,0.618745451632728,0.3333333333333333
fdbf0ee3-6a89-4a90-b987-22aa7d7a51fa,What is a method for refining Permissions in the context of IAM?,easy,procedure,docs/wellarchitected-framework.pdf,0.0,1,0.4405372603476136,0.0
885f2998-cd89-48f4-b6a3-7991f3e020ac,What is the requirement for using resources in the provided text?,easy,requirement,docs/wellarchitected-framework.pdf,0.0,1,0.18239501682386938,0.25
8fa4bfe6-abcd-4100-b430-136fb9ce97a0,Who should be alerted upon detection of unauthorized activities according to AU-9?,easy,identifier,docs/NIST.SP.800-53r5.pdf,0.0,1,0.6556268330340466,0.25
03f3d49b-7882-4d58-9bb2-af2f04ddb3fa,What is the full name of the author associated with RFC2068?,easy,identifier,docs/rfc9110.pdf,0.0,1,0.5822241121643075,0.3333333333333333
3689dc23-3fbd-43b4-aa0c-1012ef235f16,What are the related controls mentioned in the text?,easy,identifier,docs/NIST.SP.800-53r5.pdf,1.0,1,0.4211524721487808,0.25
b8b1d5d2-0848-44ad-b084-63a5cc361372,What is the fundamental design objective of minimizing specific portions of systems that provide information security?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.8025353132060263,1.0
3c7641c5-6c45-4264-af6c-16fa7ffa8829,What is the potential risk if best practices for establishing controls for sensitive data are not followed?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.44407615471295386,0.3333333333333333
7363c602-09b7-407a-8510-0b039ed9f4f5,What type of reports does ITL produce?,easy,identifier,docs/NIST.SP.800-171r3.pdf,1.0,1,0.8841092672080829,0.3333333333333333
5770b400-232c-4e7d-91f1-93885668522d,What should be done if success criteria are not met during the CI/CD pipeline?,easy,procedure,docs/wellarchitected-framework.pdf,0.0,1,0.861588594601971,1.0
1cff8995-07de-4ed2-b2c7-cd920788fd81,What happens if you don't have a support transition plan after the migration project?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.7666395412326656,0.6666666666666666
72d8353e-bbbf-4f46-9a84-7ac6bab891c4,Which Amazon service can be used to set alarms for threshold breaches?,easy,identifier,docs/wellarchitected-framework.pdf,0.0,0,0.8129574238298479,0.3333333333333333
2f8060fe-7cae-43b2-8ed6-b7d3b950c96f,What is an example discussed for when social security numbers may not need to be archived even though they were initially collected?,easy,example,docs/NIST.SP.800-53r5.pdf,0.0,1,0.9058746938156869,1.0
cb030ca1-6b86-4d94-b8d3-848ed8cc5ed5,What uncertainty exists when deploying infrastructure as code (IaC)?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.568150841971983,0.0
5d7a16b0-f44a-418e-b778-76900d2ab2cd,How many items are listed in the text?,easy,identifier,docs/wellarchitected-framework.pdf,0.0,1,0.11747970700076114,1.0
7efd9f1a-f2b4-4149-b6f4-64ecec149019,What factors guide the frequency and comprehensiveness of vulnerability monitoring in organizations?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.8111103425667043,0.375
0e968613-9dd1-412a-8b5d-2deb91a393a2,What must business unit owners understand to provide direction effectively?,easy,requirement,docs/wellarchitected-framework.pdf,0.0,1,0.9126842995249242,0.6666666666666666
df935005-4cbe-45d4-bf17-e43a03804fc2,What is the definition of a nonfederal system?,easy,definition,docs/NIST.SP.800-171r3.pdf,0.0,1,0.8578964988633985,1.0
5c77172b-c9fd-41d8-8cdc-259d022424ab,What should the test environments resemble according to AWS Well-Architected Framework?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.5762569371644104,0.0
e9c6ae6f-71d2-4e73-992c-948b0f6d0961,What should be implemented if issues are detected during a canary deployment?,easy,procedure,docs/wellarchitected-framework.pdf,0.0,0,0.9728644136552747,1.0
7e92ab5d-9162-49ab-ac61-95c9171920ae,What does 'conditional content' refer to in the context of content negotiation?,easy,definition,docs/rfc9110.pdf,0.0,1,0.8053388546650464,1.0
e86c5f56-800a-462a-bcb1-80334b31943c,What must workloads with high availability requirements be architected for?,easy,requirement,docs/wellarchitected-framework.pdf,0.0,1,0.6557721452529365,0.0
85cf3179-7c8e-4331-a2a7-9a639c60d6d0,"What types of activities can organizations use to satisfy evidentiary requirements related to service provider contingency plan reviews, testing, and training?",easy,factual,docs/NIST.SP.800-53r5.pdf,1.0,1,0.6475739487961065,0.3333333333333333
c667e930-6879-4194-bd44-c08917dea68e,What are some criteria mentioned for authorization and personnel screening?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.7460619375252596,0.3333333333333333
d5ea8f3d-0eab-4dab-8974-3d30da9607b5,What is a 'reverse proxy'?,easy,identifier,docs/rfc9110.pdf,1.0,1,0.5160399567678476,0.0
760f13d4-e9f6-459e-a27c-adb15045e893,"What are the conditions for marking hardware components that process, store, or transmit public information?",easy,definition,docs/NIST.SP.800-53r5.pdf,1.0,1,0.9257783050679247,0.8
e45908bc-1718-48ec-877d-f6af83c8b6f2,What does simply restating controls not constitute?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.9809831977868329,1.0
b17803e6-9c1f-4ae6-aee8-683caf2c0cd5,What specific measure does the text suggest for Java Naming and Directory Interface (JNDI) queries?,easy,procedure,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,0.0,1,0.10929262770248568,1.0
1bf1b5ee-cb2a-4ccf-927e-1c5203b64c0a,What events are mentioned in the text related to Amazon EC2?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.4741383850588875,0.6666666666666666
9a22eb75-da5b-4af3-b7fc-d68965a9f839,Are manual procedures or automated mechanisms allowed for establishing and managing cryptographic keys according to NIST SP 800-171r3?,easy,factual,docs/NIST.SP.800-171r3.pdf,0.0,1,0.8038800816248812,0.0
8e819d57-f0d8-49f6-b0ea-8ffdb052d626,What method is used to confirm end-user logout?,easy,procedure,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,1.0,1,0.7569770969160904,0.0
19d37df0-1132-4f48-a913-a877fc55d46b,Which references are mentioned for EMSEC policies?,easy,identifier,docs/NIST.SP.800-53r5.pdf,0.0,1,0.595684221091748,0.0
6c11d093-1b59-4151-973f-8dc39fab2bd2,Who should have access authorizations before performing maintenance or diagnostic activities according to the text?,easy,identifier,docs/NIST.SP.800-53r5.pdf,0.0,1,0.8633425352843572,0.3333333333333333
4ead8d99-fac3-4721-8dd8-d4162faea45e,What is the first step in verifying individual access authorizations before granting access to a facility?,easy,procedure,docs/NIST.SP.800-53r5.pdf,1.0,1,0.746245611271746,0.5
a860e37f-b4c7-4963-97d9-3db6035e2344,What is least privilege?,easy,definition,docs/wellarchitected-framework.pdf,0.0,0,0.7084299367975871,1.0
95f52bbe-6635-463f-8358-45dc87dbd48d,What does WebSocket provide in terms of communication?,easy,definition,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,0.0,1,0.8780016169606174,0.5
a4d5881c-d57a-4dc3-9fbf-8dccb202ccfc,What determines the frequency at which certain aspects are reviewed?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.6221964042329893,0.14285714285714285
796f20ea-d7cf-4537-b52f-0dbe379dc5ba,Which activities are included in CP-4(3)?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.6486467579890284,0.5
1d9013b8-a6e7-4862-b59e-1871c879727a,What types of references can be considered as Informative References in the context provided?,easy,definition,docs/NIST.CSWP.29.pdf,0.0,1,0.7661198744996116,0.14285714285714285
577734e9-f705-4e48-893f-22ec0beff48d,Which controls are related to the risk management process described?,easy,identifier,docs/NIST.SP.800-53r5.pdf,1.0,1,0.34027004260443394,0.0
2381289b-5e20-4f09-a176-e1a8d6ee5bf1,What does prohibiting the use of systems account identifiers as public identifiers help prevent?,easy,factual,docs/NIST.SP.800-53r5.pdf,0.0,1,0.8268222740880847,1.0
f5e272bb-4a87-4e8f-8faf-25c72e971a2e,What can ASVS be used as a basis for during application development?,easy,procedure,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,0.0,1,0.9202345348341437,0.5
c99e05ac-b3c2-459d-953c-4ddde0578f89,What is the purpose of selecting specific locations for resources in terms of network performance?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.7210155495506746,0.625
bbcc16b5-46eb-4129-8967-96332f865de8,What type of software is recommended to reduce licensing costs according to the text?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.7606813648387146,0.2
6f2ffa2e-3d56-453b-995e-0ad92eaad57d,What is the focus of the AWS re:Invent 2022 launch related to Trainium?,easy,requirement,docs/wellarchitected-framework.pdf,0.0,1,0.0842578182299242,0.0
11c427e7-f0d5-4135-a30b-8c2b1f0949b7,What is the desired outcome of the static stability design verification?,easy,definition,docs/wellarchitected-framework.pdf,0.0,1,0.28941109596840536,0.5
675772ea-3cc3-4427-b586-3f02216e99ac,What are some common anti-patterns in backup and recovery strategies?,easy,identifier,docs/wellarchitected-framework.pdf,0.0,1,0.47747156082498066,0.0
e85fe87f-2c6b-4ca5-852f-465ea47f31b8,What standards provide information on security architecture and design?,easy,factual,docs/NIST.SP.800-53r5.pdf,0.0,1,0.8239704615566649,0.3333333333333333
e2f3e537-9d9f-447a-b4ac-758ad581f783,Which services do Gateway VPC endpoints support according to the text?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.8377510582396713,1.0
3934bfa5-6dca-48af-8d02-de4487b95afb,What does AWS IoT Core provide according to the provided text?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.6757075698180357,0.0
bebb9b70-a5c2-441c-bf1f-ab01bd5d5499,What tool is mentioned for monitoring end-to-end tracing in the AWS Well-Architected Framework?,easy,identifier,docs/wellarchitected-framework.pdf,0.0,1,0.4500193624875552,0.0
c7167110-b305-456a-9d82-53b2821102c6,What is one of the processes suggested for improvement opportunities according to the text?,easy,factual,docs/wellarchitected-framework.pdf,0.0,1,0.5744711807570732,0.0
942f4650-e98d-4990-8413-99ca75083cf2,What monitoring methods should be established for resource constraints?,easy,procedure,docs/wellarchitected-framework.pdf,0.0,1,0.7922833894325656,0.1111111111111111
043e3eca-6aba-4d68-85da-3978678f8d6d,What does the discussion section suggest about privileged status?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.7829605519168888,1.0
fea513e1-fd66-4aee-863f-79442f2c71cf,What document is related to ensuring idempotency in this context?,easy,identifier,docs/wellarchitected-framework.pdf,0.0,1,0.4627830558052448,0.5
804d9880-0181-4bf1-b592-634c4832674e,How many field lines can a field section contain?,easy,factual,docs/rfc9110.pdf,0.0,1,0.862534694108569,1.0
c61bc529-7501-47ca-9c57-a94fcd0c9518,What does unstructured data refer to?,easy,definition,docs/NIST.SP.800-53r5.pdf,0.0,1,0.9399787686490169,0.3333333333333333
